year,id_,marital,relig,satjob,rank,scigrn,
2021,4125,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4126,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4127,Divorced,None,.i:  Inapplicable,10 - bottom,NEITHER AGREE NOR DISAGREE,
2021,4128,Married,Protestant,Very satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,4129,Never married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4130,Married,Protestant,A little dissatisfied,3,DISAGREE,
2021,4132,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4134,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4135,Never married,None,.i:  Inapplicable,5,DISAGREE,
2021,4136,Divorced,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4137,Never married,None,A little dissatisfied,3,DISAGREE,
2021,4138,Married,Protestant,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4139,Never married,Protestant,Very satisfied,3,NEITHER AGREE NOR DISAGREE,
2021,4140,Divorced,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4141,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4142,Divorced,.n:  No answer,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4143,Married,Protestant,Very satisfied,3,NEITHER AGREE NOR DISAGREE,
2021,4144,Separated,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4145,Married,None,.i:  Inapplicable,8,STRONGLY DISAGREE,
2021,4146,Married,Protestant,A little dissatisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4147,Married,Protestant,.i:  Inapplicable,4,DISAGREE,
2021,4148,Married,None,Very satisfied,3,DISAGREE,
2021,4149,Married,.s:  Skipped on Web,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4150,Married,Protestant,Moderately satisfied,5,DISAGREE,
2021,4151,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4152,Married,None,.i:  Inapplicable,3,.n:  No answer,
2021,4153,Married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4154,Married,Protestant,.i:  Inapplicable,5,AGREE,
2021,4155,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4156,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4157,Never married,Protestant,Moderately satisfied,5,STRONGLY DISAGREE,
2021,4158,Married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4159,Married,Protestant,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4160,Married,Protestant,Very satisfied,7,NEITHER AGREE NOR DISAGREE,
2021,4161,Never married,None,Very satisfied,5,DISAGREE,
2021,4162,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4163,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4164,Married,Catholic,.i:  Inapplicable,3,AGREE,
2021,4165,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4166,Married,Protestant,.i:  Inapplicable,4,AGREE,
2021,4167,Married,Protestant,.i:  Inapplicable,2,.n:  No answer,
2021,4168,Divorced,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4169,Married,None,Moderately satisfied,4,STRONGLY DISAGREE,
2021,4170,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4171,Married,None,Very dissatisfied,4,.n:  No answer,
2021,4172,Never married,None,Moderately satisfied,5,STRONGLY DISAGREE,
2021,4173,Married,Catholic,A little dissatisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4174,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4175,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4176,Divorced,None,.i:  Inapplicable,3,STRONGLY DISAGREE,
2021,4177,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4178,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4179,Married,Protestant,Moderately satisfied,5,AGREE,
2021,4180,Married,Christian,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4181,Never married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4182,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4183,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4184,Married,Catholic,Very satisfied,4,STRONGLY DISAGREE,
2021,4185,Married,Protestant,.i:  Inapplicable,4,STRONGLY DISAGREE,
2021,4186,Separated,Protestant,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4187,Married,Other,Very satisfied,6,DISAGREE,
2021,4188,Married,.n:  No answer,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4190,Married,Protestant,.i:  Inapplicable,5,DISAGREE,
2021,4191,Separated,Protestant,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4193,Married,Protestant,Moderately satisfied,7,DISAGREE,
2021,4194,Divorced,Protestant,.i:  Inapplicable,4,DISAGREE,
2021,4195,Divorced,Protestant,.i:  Inapplicable,3,NEITHER AGREE NOR DISAGREE,
2021,4196,Never married,None,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4197,Married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4198,Married,Jewish,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4199,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4200,Never married,Jewish,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4201,Married,Protestant,.i:  Inapplicable,3,NEITHER AGREE NOR DISAGREE,
2021,4202,Widowed,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4203,Divorced,.n:  No answer,Very satisfied,.i:  Inapplicable,.n:  No answer,
2021,4204,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4205,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4206,Married,Protestant,Very satisfied,6,.n:  No answer,
2021,4207,Married,Jewish,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4208,Married,Catholic,Moderately satisfied,6,STRONGLY AGREE,
2021,4209,Divorced,Christian,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4210,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4211,Widowed,Protestant,.i:  Inapplicable,4,NEITHER AGREE NOR DISAGREE,
2021,4214,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4215,Married,Catholic,Moderately satisfied,7,STRONGLY DISAGREE,
2021,4216,Never married,None,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4217,Widowed,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4218,Married,None,Very dissatisfied,.s:  Skipped on Web,.n:  No answer,
2021,4219,Married,None,Very satisfied,5,DISAGREE,
2021,4220,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4221,Divorced,Protestant,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4222,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4223,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4225,Divorced,Protestant,.i:  Inapplicable,3,NEITHER AGREE NOR DISAGREE,
2021,4227,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4228,Married,Catholic,Moderately satisfied,3,AGREE,
2021,4229,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4230,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4231,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4232,Married,Protestant,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4233,Divorced,None,.n:  No answer,.i:  Inapplicable,.i:  Inapplicable,
2021,4235,Married,Catholic,.i:  Inapplicable,4,NEITHER AGREE NOR DISAGREE,
2021,4236,Married,Protestant,Very satisfied,3,NEITHER AGREE NOR DISAGREE,
2021,4237,Never married,None,Very dissatisfied,5,STRONGLY DISAGREE,
2021,4238,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4239,Never married,Protestant,.n:  No answer,3,STRONGLY DISAGREE,
2021,4240,Divorced,Protestant,Very satisfied,8,DISAGREE,
2021,4241,Married,Buddhism,Moderately satisfied,4,.n:  No answer,
2021,4242,Married,Protestant,Very satisfied,5,DISAGREE,
2021,4243,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4244,Never married,Protestant,Very satisfied,4,STRONGLY DISAGREE,
2021,4245,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4246,Married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4247,Never married,Christian,Very satisfied,9,DISAGREE,
2021,4248,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4249,Married,Protestant,.i:  Inapplicable,3,DISAGREE,
2021,4250,Married,Protestant,.i:  Inapplicable,.s:  Skipped on Web,NEITHER AGREE NOR DISAGREE,
2021,4251,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4252,Never married,Protestant,.i:  Inapplicable,5,AGREE,
2021,4253,Never married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4254,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4255,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4256,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4257,Never married,Buddhism,Very satisfied,4,DISAGREE,
2021,4258,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4259,Never married,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4260,Never married,Protestant,.n:  No answer,3,NEITHER AGREE NOR DISAGREE,
2021,4261,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4262,Married,Protestant,Moderately satisfied,5,.n:  No answer,
2021,4263,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4265,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4266,Never married,Catholic,Moderately satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,4267,Separated,Protestant,A little dissatisfied,5,AGREE,
2021,4268,Never married,None,Moderately satisfied,3,AGREE,
2021,4269,Married,Catholic,Moderately satisfied,5,AGREE,
2021,4270,Never married,None,Very satisfied,5,STRONGLY DISAGREE,
2021,4271,Never married,Other,.i:  Inapplicable,7,STRONGLY DISAGREE,
2021,4272,Never married,Protestant,Very satisfied,7,AGREE,
2021,4273,Married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4274,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4275,Widowed,Christian,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4276,Divorced,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4277,Married,Protestant,.i:  Inapplicable,7,NEITHER AGREE NOR DISAGREE,
2021,4279,Never married,Christian,Moderately satisfied,5,STRONGLY DISAGREE,
2021,4280,Never married,Jewish,Very satisfied,3,STRONGLY AGREE,
2021,4281,Married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4282,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4283,Divorced,Protestant,Very dissatisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4284,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4285,Divorced,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4286,Divorced,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4287,Never married,None,Moderately satisfied,5,DISAGREE,
2021,4288,Divorced,Protestant,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4289,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4290,Divorced,Protestant,Very satisfied,3,AGREE,
2021,4291,Divorced,Hinduism,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4292,Separated,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4293,Married,Muslim/islam,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4295,Divorced,Protestant,.n:  No answer,6,DISAGREE,
2021,4296,Married,.s:  Skipped on Web,Moderately satisfied,5,.n:  No answer,
2021,4297,Never married,Protestant,.i:  Inapplicable,9,AGREE,
2021,4298,Married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4300,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4301,Married,Protestant,Moderately satisfied,5,DISAGREE,
2021,4303,Married,None,Very satisfied,4,DISAGREE,
2021,4304,Married,Protestant,Moderately satisfied,5,STRONGLY DISAGREE,
2021,4305,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4307,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4308,Married,Catholic,A little dissatisfied,5,DISAGREE,
2021,4309,Married,None,Moderately satisfied,5,STRONGLY DISAGREE,
2021,4311,Married,None,.i:  Inapplicable,3,AGREE,
2021,4312,Divorced,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4313,Divorced,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4314,Married,Catholic,Very satisfied,5,DISAGREE,
2021,4315,Widowed,Protestant,.i:  Inapplicable,1 - top,NEITHER AGREE NOR DISAGREE,
2021,4316,Divorced,Protestant,Very satisfied,2,.d:  Do not Know/Cannot Choose,
2021,4317,Never married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4318,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4319,Divorced,None,Very satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,4320,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4321,Married,None,.i:  Inapplicable,5,NEITHER AGREE NOR DISAGREE,
2021,4322,Married,Other,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4323,Married,Protestant,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4324,Never married,Protestant,Very satisfied,5,DISAGREE,
2021,4325,Divorced,Jewish,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4326,Married,Protestant,Very satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4327,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4328,Never married,Protestant,Moderately satisfied,3,DISAGREE,
2021,4329,Widowed,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4330,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4331,Never married,Muslim/islam,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4332,Married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4333,Widowed,Protestant,.i:  Inapplicable,7,STRONGLY DISAGREE,
2021,4334,Married,Catholic,Moderately satisfied,5,DISAGREE,
2021,4335,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4336,Never married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4337,Never married,None,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4338,Never married,Jewish,Very satisfied,5,STRONGLY DISAGREE,
2021,4340,Divorced,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4341,Married,Protestant,.s:  Skipped on Web,3,DISAGREE,
2021,4342,Married,None,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4344,Married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4345,Divorced,None,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4346,Married,None,Moderately satisfied,5,DISAGREE,
2021,4347,Married,None,Moderately satisfied,4,DISAGREE,
2021,4348,Married,Protestant,Very satisfied,5,DISAGREE,
2021,4349,Never married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4350,Married,Catholic,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4351,Divorced,Protestant,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4352,Married,None,Moderately satisfied,4,DISAGREE,
2021,4353,Married,Protestant,Very satisfied,3,AGREE,
2021,4354,Never married,Protestant,Moderately satisfied,7,DISAGREE,
2021,4355,Married,Protestant,.i:  Inapplicable,7,NEITHER AGREE NOR DISAGREE,
2021,4356,Married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4358,Never married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4359,Never married,Hinduism,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4360,Married,None,Moderately satisfied,5,DISAGREE,
2021,4361,Never married,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4362,Never married,Christian,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4363,Never married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4364,Divorced,None,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4366,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4367,Never married,Protestant,Moderately satisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4368,Married,Protestant,Moderately satisfied,5,STRONGLY DISAGREE,
2021,4369,Never married,Catholic,Very satisfied,7,DISAGREE,
2021,4370,Divorced,Protestant,.i:  Inapplicable,6,NEITHER AGREE NOR DISAGREE,
2021,4371,Never married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4372,Married,Catholic,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4373,Married,Catholic,Moderately satisfied,4,NEITHER AGREE NOR DISAGREE,
2021,4374,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4375,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4376,Married,Protestant,.i:  Inapplicable,6,.n:  No answer,
2021,4377,Never married,Protestant,.s:  Skipped on Web,.i:  Inapplicable,.i:  Inapplicable,
2021,4378,Married,None,.i:  Inapplicable,3,DISAGREE,
2021,4379,Married,Christian,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4380,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4381,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4382,Married,None,.s:  Skipped on Web,5,NEITHER AGREE NOR DISAGREE,
2021,4384,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4385,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4386,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4387,Married,None,A little dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4388,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4389,Married,Protestant,.i:  Inapplicable,1 - top,DISAGREE,
2021,4390,Married,None,Very satisfied,3,DISAGREE,
2021,4391,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4392,Married,Protestant,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
2021,4393,Widowed,None,Very satisfied,4,DISAGREE,
2021,4394,Never married,None,Very dissatisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4395,Never married,Buddhism,Very satisfied,3,DISAGREE,
2021,4396,Married,Protestant,Moderately satisfied,3,DISAGREE,
2021,4397,Married,Protestant,Moderately satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4399,Married,Protestant,Very dissatisfied,5,NEITHER AGREE NOR DISAGREE,
2021,4401,Married,Protestant,Very satisfied,.i:  Inapplicable,.i:  Inapplicable,
2021,4402,Married,None,Moderately satisfied,5,DISAGREE,
2021,4403,Married,Catholic,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,
